index|acordao_id|numero|assunto|relator|comarca|orgao_julgador|data_julgamento|data_publicacao|ementa
10|603458.0|0033428-09.2013.8.12.0001|Apelação Criminal / Tráfico de Drogas e Condutas Afins|Des. Luiz Claudio Bonassini da Silva|Campo Grande|3ª Câmara Criminal|02/06/2016|06/06/2016|"APELAÇÃO CRIMINAL –  TRÁFICO DE ENTORPECENTES – ABSOLVIÇÃO – AUSÊNCIA DE PROVAS – AUTORIA E MATERIALIDADE –  DEPOIMENTOS DE POLICIAIS – CONFIRMAÇÃO EM JUÍZO – COERÊNCIA COM OUTROS ELEMENTOS DE PROVA – VALIDADE – INTELIGÊNCIA DO ARTIGO 155 DO CPP – CONDENAÇÃO MANTIDA – DESCLASSIFICAÇÃO PARA A CONDUTA DO ART. 28 DA LEI Nº 11.343/06 – INVERSÃO DO ÔNUS DA PROVA – ART. 156 DO CPP – CARACTERÍSTICAS DE TRÁFICO – RECURSO DESPROVIDO. 
I - A teor do disposto pelo artigo 155 do CPP, a convicção do juiz deve formar-se pela livre apreciação das provas produzidas sob a égide do contraditório judicial, depoimento de policiais que participaram das diligências, tomados em ambas as fases, quando confirmados em Juízo, e que mantém coerência com outros elementos de prova existentes nos autos, são aptos e possuem força probante suficiente para justificar decreto condenatório.
II -  O fato de o agente ser usuário, no caso confrontado por prova pericial que diz não ser ele viciado - não significa que a droga apreendida destinava-se exclusivamente ao uso próprio, posto ser bastante comum a figura do ""usuário-traficante"". Por tratar-se de alegação do interesse da defesa, inverte-se o ônus da prova, nos termos do artigo 156 do CPP. Impossível a desclassificação para o crime de porte para uso pessoal, tipificado no art. 28 da Lei nº 11.343/06, quando as provas indicam que a substância apreendida, pelo menos em parte, destinava-se ao comércio.
III - Recurso desprovido."
11|707765.0|0800370-65.2012.8.12.0017|Apelação Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Paulo Alberto de Oliveira|Nova Andradina|2ª Câmara Cível|30/08/2017|31/08/2017|"E M E N T A – APELAÇÃO – EMBARGOS DO DEVEDOR – ALEGADO EXCESSO DE EXECUÇÃO– CERCEAMENTO DE DEFESA – PROVA PERICIAL  – DESNECESSIDADE – ART 370 DO CPC/2015 – AUSÊNCIA DE APRESENTAÇÃO DE MEMÓRIA DE CÁLCULO POR PARTE DO DEVEDOR. 
1. Controvérsia centrada na discussão quanto a nulidade da sentença ante o alegado cerceamento de defesa.
2. Nos termos do artigo 370, do CPC/15, compete ao juiz decidir sobre a produção das provas requeridas pelas partes, devendo afastar as diligências que se mostrarem inúteis ou desnecessárias, sem que isso implique em ofensa aos ditames processuais ou aos princípios do contraditório e da ampla defesa.
3. Na espécie, vislumbra-se não ser necessária a realização da perícia, tendo em vista que, uma vez alegado o excesso de execução, o embargante sequer apresentou o valor que entendia devido, muito menos a memória de cálculo dos valores que entendia corretos. 
4.  Assim, não há que se falar em cerceamento de defesa ante a ausência de prova pericial contábil, reputada desnecessária, diante dos elementos já constantes dos autos e da ausência de apresentação da memória de cálculo indispensável para a propositura dos Embargos do Devedor que discutem eventual excesso de execução.
5. Apelação conhecida e não provida, com majoração de honorários."
12|660533.0|0801043-36.2013.8.12.0013|Apelação Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Fernando Mauro Moreira Marinho|Jardim|3ª Câmara Cível|07/03/2017|09/03/2017|"E M E N T A – APELAÇÃO – EMBARGOS À EXECUÇÃO – EXCESSO DE EXECUÇÃO – AUSÊNCIA DE INDICAÇÃO DO VALOR CORRETO DO DÉBITO, DE JUNTADA DE MEMÓRIA DO CÁLCULO E DE PEDIDO DE REALIZAÇÃO DE PERÍCIA NA PEÇA INICIAL – REJEIÇÃO LIMINAR DOS EMBARGOS – DISPOSIÇÃO DO ART. 739-A, § 5º, do CPC de 2015 – CONVERSÃO DE EXECUÇÃO PARA ENTREGA DE COISA EM QUANTIA CERTA – QUESTÃO QUE PODERÁ SER VERIFICADA NO MOMENTO OPORTUNO PELO JUÍZO DE ORIGEM, VISANDO A EFETIVIDADE DA EXECUÇÃO – RECURSO DESPROVIDO.
1.De se rejeitar liminarmente os embargos fundados em excesso de execução, quando o embargante não declarar na petição inicial o valor do débito, que entente correto, nem juntar a memória do cálculo. Tais requisitos podem ser dispensados quando há pedido de realização de perícia, que também deve ser formulado na exordial, nos moldes do que preconiza o art. 739-A, § 5º, do CPC de 2015.
2. Cabe ao Juízo de primeiro grau verificar sobre a necessidade e viabilidade da conversão da execução para entrega de coisa em execução de quantia certa no momento oportuno, para o fim de permitir a efetividade do processo executivo."
13|657890.0|0016154-66.2012.8.12.0001|Apelação Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Marcelo Câmara Rasslan|Campo Grande|1ª Câmara Cível|21/02/2017|23/02/2017|"E M E N T A – EMBARGOS À EXECUÇÃO – CÉDULA DE CRÉDITO BANCÁRIO – TÍTULO EXECUTIVO – REQUISITOS INDICADOS NA LEI N.º 10.931/2004 – CÁLCULO DE EVOLUÇÃO DA DÍVIDA APRESENTADO – POSSIBILIDADE DO JULGAMENTO DA LIDE, COM BASE NO ART. 515, § 3.º, DO CPC  – CAUSA MADURA – EXCESSO DE EXECUÇÃO – AUSÊNCIA DE MEMÓRIA DE CÁLCULO – JUROS  -  RECURSO PROVIDO.
Conforme dispõe a Lei n.º 10.931/2004, a cédula de crédito bancário é título executivo apto a embasar ação de execução, além do Superior Tribunal de Justiça ter sedimentado o entendimento que esta, quando acompanhada de cálculo de evolução da dívida suficientemente claro, é certa, líquida e exigível (Tema 576).
Se a causa está pronta para o julgamento, trata unicamente de questão de direito, e se decide que a sentença que a extinguiu sem solução de mérito é insubsistente, o órgão julgador deve, desde logo, julgar o mérito, sem que se caracterize supressão de instância.
As defesas suscitadas em embargos à execução com propósito de minimizar o quantum exigido pelo credor na execução inserem-se no contexto de excesso de execução. Logo, para viabilizar que o juízo delas conheça, necessário é que o devedor indique na inicial dos embargos à execução o valor que entende devido e a instrua com memória do cálculo corresponde."
14|655642.0|0000151-72.2014.8.12.0031|Apelação Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Júlio Roberto Siqueira Cardoso|Caarapó|5ª Câmara Cível|13/02/2017|16/02/2017|"E M E N T A – APELAÇÃO CÍVEL – EMBARGOS À EXECUÇÃO – PRELIMINAR – NULIDADE DA SENTENÇA POR CERCEAMENTO DO DIREITO DE DEFESA – REJEITADA – MÉRITO – ALEGAÇÃO DE EXCESSO DE EXECUÇÃO – JUROS E CORREÇÃO MONETÁRIA – CONSECTÁRIOS LEGAIS – AUSÊNCIA DE PLANILHA DE DÉBITO – EXIGÊNCIA DO ARTIGO 917, § 3.º, DO CPC/2015 – RECURSO CONHECIDO E DESPROVIDO.
1. Não há cerceamento de defesa se o julgador, após verificar a desnecessidade de dilação probatória, procede ao julgamento antecipado da lide com base nos elementos de prova já constantes dos autos, os quais são suficientes para a prestação da tutela jurisdicional de mérito.
2. Sobre toda e qualquer dívida vencida e não paga na data aprazada deve incidir juros e correção monetária, independentemente de expressa previsão contratual, eis que é uma forma de compensar o credor pela demora no adimplemento da obrigação.
3. Nos embargos que haja alegação de excesso de execução, o artigo 917, § 3.º, do CPC/2015 exige que o embargante traga, junto com a petição inicial, uma planilha discriminada de débito informando qual é o valor que entende como devido."
15|900982.0|0802123-32.2017.8.12.0001|Apelação Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Claudionor Miguel Abss Duarte|Campo Grande|3ª Câmara Cível|17/07/2019|19/07/2019|"E M E N T A - APELAÇÃO CÍVEL – EMBARGOS À EXECUÇÃO – RECURSO INTERPOSTO PELOS EMBARGANTES – ALEGAÇÃO DE EXCESSO DE EXECUÇÃO CORRETAMENTE NÃO CONHECIDA PELO JULGADOR DE PRIMEIRO GRAU – DEVEDORES QUE, NA PETIÇÃO INICIAL, NÃO APONTAM O VALOR CORRETO E NEM APRESENTAM A MEMÓRIA DE CÁLCULO – NÃO CUMPRIMENTO DO DISPOSTO NO § 3º DO ARTIGO 917 DO CPC/ 2015 QUE ACARRETA A APLICAÇÃO DA SANÇÃO PREVISTA NO INCISO  II, DO § 4º, DO ARTIGO 917 DO MESMO CÓDIGO – RECURSO A QUE SE NEGA PROVIMENTO.

I- Quando o fundamento da ação de embargos for o alegado excesso de execução, cabe ao embargante, na petição inicial, a indicação do valor que entende correto e a apresentação da memória do cálculo, ônus que lhe compete nos termos do que dispõe o § 3º do artigo 917 do Código de Processo Civil em vigor.

II -  Abstendo-se o embargante desse ônus e tendo os embargos mais de um fundamento, isto é, fundamento outro além do excesso de execução, os embargos serão processados, mas o juiz não examinará a alegação de excesso de execução, sendo que o não exame do excesso  é a sanção prevista  no inciso II, do § 4º, do artigo 917 do Código de Processo Civil."
16|934735.0|0804660-61.2018.8.12.0002|Apelação Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. João Maria Lós|Dourados|1ª Câmara Cível|17/10/2019|21/10/2019|"APELAÇÃO CÍVEL EM EMBARGOS À EXECUÇÃO – EXECUTADOS/EMBARGANTES NÃO APRESENTARAM CÁLCULOS QUE ALEGAM SER EXCESSIVOS – INTIMAÇÃO EM PRIMEIRO GRAU PARA APRESENTAR REFERIDOS CÁLCULOS, INÉRCIA DOS DEVEDORES - NÃO CUMPRIMENTO DO DISPOSTO NO § 3º DO ARTIGO 917 DO CPC/15 – APLICABILIDADE DA SANÇÃO PREVISTA NO ART. 917, § 4º, II, CPC/15 -  APELO IMPROVIDO

I- Quando o fundamento da ação de embargos for o alegado excesso de execução, cabe ao embargante, na petição inicial, a indicação do valor que entende correto e a apresentação da memória do cálculo, ônus que lhe compete nos termos do que dispõe o § 3º do artigo 917 do Código de Processo Civil em vigor.
II- Quando o devedor alegar excesso de execução, deve indicar, de plano, o valor que entende ser devido; não o fazendo, é caso de rejeição dos embargos á execução, liminarmente, quando feita essa análise no início do processo, ou de improcedência, na hipótese de o feito haver sido instruído.
III – Sentença mantida. Apelo improvido"
17|509537.0|0044698-98.2011.8.12.0001|Apelação Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Divoncir Schreiner Maran|Campo Grande|1ª Câmara Cível|31/03/2015|24/04/2015|E M E N T A-APELAÇÃO CÍVEL – EMBARGOS À EXECUÇÃO -  ALEGADO EXCESSO - AUSÊNCIA DE MEMÓRIA DO CÁLCULO - EXIGÊNCIA DO ART. 739-A
18|267827.0|0010160-57.2012.8.12.0001|Apelação Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Joenildo de Sousa Chaves|Campo Grande|1ª Câmara Cível|20/11/2012|28/11/2012|E M E N T A-APELAÇÃO CÍVEL - EMBARGOS À EXECUÇÃO - EXCESSO DE EXECUÇÃO - DESCUMPRIMENTO AO DISPOSTO NO ART. 739-A
19|799410.0|0035360-57.1998.8.12.0001|Apelação Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Fernando Mauro Moreira Marinho|Campo Grande|3ª Câmara Cível|28/08/2018|29/08/2018|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DE COBRANÇA – IMPUGNAÇÃO AO CUMPRIMENTO DE SENTENÇA - EXCESSO DE EXECUÇÃO NÃO CONFIGURADO – JUROS DE MORA – PRECATÓRIO – ATÉ A DATA DA EXPEDIÇÃO - POSSIBILIDADE DE EXECUÇÃO AUTÔNOMA DOS HONORÁRIOS – JUROS DE MORA E CORREÇÃO MONETÁRIA ALTERADOS EX OFFICIO – RECURSO PARCIALMENTE PROVIDO.
1. Quando o excesso de execução for fundamento dos embargos, o embargante deverá declarar na petição inicial o valor que entende correto, apresentando memória do cálculo, ônus do qual não se desincumbiu o apelante, limitando-se a indicar o valor que entendeu como devido.
2. Os juros moratórios são devidos também entre a data da expedição do precatório e a data do efetivo pagamento, quando não realizado no prazo estipulado constitucionalmente, ou seja, dentro do ano seguinte àquele em que o precatório foi inscrito, diversamente da correção monetária que incide durante todo o período.
3. O Estatuto da OAB (Lei 8.906 de 1994), nos arts. 23 e 24, § 1º, estatui que os honorários pertencem ao advogado e podem ser executados autonomamente, daí o acerto da sentença ao reconhecer a legalidade do fracionamento da execução.
4. Em se tratando de condenação imposta à Fazenda Pública, os juros de mora devem ser calculados com base nos índices aplicados à caderneta de poupança, nos termos do artigo 1º-F, da Lei n.º 9.497/1997, com redação dada pela Lei n.º 11.960/2009. Alteração realizada de ofício.
5. Em respeito ao decidido pelo STF, nos autos do RE nº 870.947, e pelo STJ nos autos do REsp 1419546, às condenações impostas à Fazenda Pública (tema 810), oriundas de relação jurídica não tributária, incidir correção monetária pelo IPCA-E. Alteração ex officio."
20|641777.0|0100083-26.2011.8.12.0035|Apelação Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Luiz Tadeu Barbosa Silva|Iguatemi|5ª Câmara Cível|21/11/2016|23/11/2016|"E M E N T A – APELAÇÃO CÍVEL – EMBARGOS À EXECUÇÃO – PRELIMINAR DE OFÍCIO – SENTENÇA CITRA PETITA – ILEGITIMIDADE PASSIVA DE GARANTE ANUENTE E INEXIGIBILIDADE DO TÍTULO POR AUSÊNCIA DE MORA DEVIDO A FRUSTRAÇÃO DE SAFRA – PEDIDOS NÃO APRECIADOS – NULIDADE PARCIAL ACOLHIDA – PRELIMINAR ALEGADA NOS EMBARGOS – MATÉRIA ANALISADA EM SEGUNDO GRAU – EFEITO TRANSLATIVO DO RECURSO – APLICAÇÃO DO § 3º DO ART. 515 DO CPC/1973 – ILEGITIMIDADE PASSIVA DA INTERVENIENTE GARANTE AFASTADA – EMBARGOS À EXECUÇÃO – TESES ATINENTES A ENCARGOS E  DIVERGÊNCIAS DE CÁLCULOS APRESENTADOS PELO CREDOR NA EXECUÇÃO – CONTEXTO  REFERENTE A EXCESSO DE EXECUÇÃO – OBRIGATORIEDADE DO EMBARGANTE EM INDICAR NA INICIAL DOS EMBARGOS O VALOR QUE ENTENDE DEVIDO E INSTRUI-LA COM MEMÓRIA DE CÁLCULO – REQUISITO DE ADMISSIBILIDADE – § 5º DO ART. 739-A DO CPC/1973 (§§ 3º E 4º ART. 917, CPC/2015) – FRUSTRAÇÃO DE SAFRA – MORA PRESERVADA – RECURSO PARCIALMENTE PROVIDO.
 Sentença citra petita que, ao extinguir embargos à execução sem resolução de mérito, deixou de examinar a ilegitimidade passiva de garante anuente e inexigibilidade do título por ausência de mora provocado pela frustração de safra. Apesar de citra petita a sentença, não é o caso de determinar o retorno dos autos ao juízo singular para proferir nova sentença, mas de decidir desde logo a questão, dada a maturidade do feito.
A interveniente garante detém legitimidade para figurar no polo passivo da execução em razão de assumir, perante o credor, a mesma responsabilidade que o devedor principal.
As defesas suscitadas em embargos à execução com propósito de minimizar o quantum exigido pelo credor na execução insere-se no contexto de excesso de execução. Logo, para viabilizar que o juízo delas conheça, necessário é que o devedor indique na inicial dos embargos à execução o valor que entende devido e a instrua com memória do cálculo corresponde.
A frustração de safra não constitui fundamento jurídico para afastar a mora prevista no art. 394 do Código Civil."
21|647678.0|0800729-95.2015.8.12.0021|Apelação Cível / Efeito Suspensivo / Impugnação / Embargos à Execução|Des. Marcos José de Brito Rodrigues|Três Lagoas|2ª Câmara Cível|13/12/2016|15/12/2016|"E M E N T A – APELAÇÃO CÍVEL – EMBARGOS À EXECUÇÃO – REQUISITOS DO TÍTULO PRESENTES – INEXIGIBILIDADE AFASTADA – CUMPRIMENTO DAS OBRIGAÇÕES PELA EXEQUENTE – EXCESSO À EXECUÇÃO – AUSÊNCIA DE MEMÓRIA DO CÁLCULO – JUROS DE MORA E CORREÇÃO MONETÁRIA – DÍVIDA LÍQUIDA COM VENCIMENTO CERTO – TERMO INICIAL – VENCIMENTO DA OBRIGAÇÃO – SENTENÇA MANTIDA – RECURSO NÃO PROVIDO.
Observadas as obrigações contratuais pela exequente, não há se falar em inexigibilidade do título executivo extrajudicial.
Tratando-se de dívida líquida com vencimento certo, os encargos para atualização do valor devido incidem desde o vencimento da obrigação, inclusive nos casos de responsabilidade contratual."
22|664267.0|0825753-54.2016.8.12.0001|Apelação Cível / Seguro DPVAT|Des. Sideni Soncini Pimentel|Campo Grande|5ª Câmara Cível|21/03/2017|23/03/2017|E M E N T A – APELAÇÃO CÍVEL – AÇÃO COBRANÇA SEGURO DPVAT – ALEGAÇÃO DE NÃO PAGAMENTO DO SEGURO OBRIGATÓRIO – IRRELEVANTE – SÚMULA 257 STJ – ARBITRAMENTO HONORÁRIOS SUCUMBÊNCIA – VALOR IRRISÓRIO  (ART. 85
23|662478.0|0826867-96.2014.8.12.0001|Apelação Cível / Seguro DPVAT|Des. Marcos José de Brito Rodrigues|Campo Grande|2ª Câmara Cível|15/03/2017|16/03/2017|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DE COBRANÇA DE SEGURO DPVAT – RECURSO DA SEGURADORA – ALEGADA INADIMPLÊNCIA DO PRÊMIO QUE ACARRETA A IMPROCEDÊNCIA DO PEDIDO – TESE QUE CONFLITA COM O ENUNCIADO DA SÚMULA 257 DO STJ – LEGISLAÇÃO QUE NÃO ERIGE O PAGAMENTO DO PRÊMIO PELO PROPRIETÁRIO DO VEÍCULO COMO REQUISITO PARA A CONCESSÃO DO VALOR INDENIZATÓRIO – RECURSO DO AUTOR – CONDENAÇÃO EM VALOR INFERIOR AO POSTULADO – SUCUMBÊNCIA INTEGRAL DA SEGURADORA – CAUSALIDADE – APLICAÇÃO POR ANALOGIA – SÚMULA 326 DO STJ – HONORÁRIOS ADVOCATÍCIOS – FIXADOS POR EQUIDADE – VALOR DA CONDENAÇÃO DE PEQUENA MONTA – ARBITRAMENTO POR APRECIAÇÃO EQUITATIVA – RECURSO CONHECIDO E PROVIDO.
A falta de pagamento do prêmio do seguro obrigatório de Danos Pessoais Causados por Veículos Automotores de Via Terrestres (DPVAT) não é motivo para a recusa do pagamento da indenização""
O autor não decaiu de seu pedido, pois faz jus à indenização do seguro, que representa a pretensão principal, apenas a condenação não foi no valor pleiteado. Incide, ainda, na espécie, por analogia, a súmula 326 do Superior Tribunal de Justiça - ""Na ação de indenização por dano moral, a condenação em montante inferior ao postulado na inicial não implica sucumbência recíproca.""
A verba honorária, ainda que estipulada em 20% sobre o quantum da condenação imposta nesta decisão, representará importância diminuta e não condizente com o trabalho realizado. Assim, para as causas de pequeno valor, impende fixar a verba por apreciação equitativa, nos termos do permissivo legal previsto no artigo 85, §8º, do CPC."
24|662053.0|0812501-18.2015.8.12.0001|Apelação Cível / Seguro DPVAT|Des. Luiz Tadeu Barbosa Silva|Campo Grande|5ª Câmara Cível|14/03/2017|15/03/2017|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DE COBRANÇA DE DPVAT – PRELIMINAR DE CERCEAMENTO DE DEFESA AFASTADA – MÉRITO – – INADIMPLÊNCIA DO SEGURADO – AUSÊNCIA DE COBERTURA TÉCNICA PELA SEGURADORA EM RAZÃO DO NÃO PAGAMENTO DO PRÊMIO – IMPOSSIBILIDADE – INDENIZAÇÃO DEVIDA – RECURSO AO QUAL SE NEGA PROVIMENTO.
Não há cerceamento da defesa quando a parte, mesmo sem intimação específica sobre o ato realizado pela parte ex adversa, aos autos teve acesso posteriormente, tomando ciência dos documentos que foram juntados, sem, no entanto, impugná-los.
Ao caso aplica-se a súmula 257 do STJ: ""A falta de pagamento do prêmio do seguro obrigatório de Danos Pessoais Causados por Veículos Automotores de Via Terrestres (DPVAT) não é motivo para a recusa do pagamento da indenização""."
25|732153.0|0807516-66.2016.8.12.0002|Apelação Cível / Seguro DPVAT|Des. Amaury da Silva Kuklinski|Dourados|4ª Câmara Cível|28/11/2017|30/11/2017|E M E N T A – APELAÇÃO CÍVEL – AÇÃO DE COBRANÇA – SEGURO OBRIGATÓRIO DPVAT – ACIDENTE AUTOMOBILÍSTICO – VÍTIMA INADIMPLENTE PROPRIETÁRIA DE VEÍCULO AUTOMOTOR –  INDENIZAÇÃO DEVIDA DE ACORDO COM A SÚMULA 257 DO STJ – RECURSO DA SEGURADORA DESPROVIDO  – RECURSO ADESIVO  – NÃO CONHECIDO.
26|732121.0|0802294-83.2017.8.12.0002|Apelação Cível / Seguro DPVAT|Des. Amaury da Silva Kuklinski|Dourados|4ª Câmara Cível|28/11/2017|30/11/2017|E M E N T A –  APELAÇÃO CÍVEL – AÇÃO DE COBRANÇA – SEGURO OBRIGATÓRIO DPVAT – ACIDENTE AUTOMOBILÍSTICO – VÍTIMA INADIMPLENTE PROPRIETÁRIA DE VEÍCULO AUTOMOTOR -  INDENIZAÇÃO DEVIDA DE ACORDO COM A SÚMULA 257 DO STJ –  ACRÉSCIMO DE 3% DOS HONORÁRIOS ADVOCATÍCIOS DE ACORDO COM OS §§ 2º E 11º DO ARTIGO 85 DO CÓDIGO DE PROCESSO CIVIL - RECURSO CONHECIDO E DESPROVIDO.
27|731607.0|0838874-23.2014.8.12.0001|Apelação Cível / Seguro DPVAT|Desª. Tânia Garcia de Freitas Borges|Campo Grande|1ª Câmara Cível|27/11/2017|30/11/2017|"E M E N T A –   APELAÇÃO CÍVEL – AÇÃO DE COBRANÇA DE SEGURO DPVAT – SEGURADORA RECORRENTE – PRESCRIÇÃO TRIENAL – INOCORRÊNCIA – INADIMPLÊNCIA DO PAGAMENTO DO PRÊMIO DO SEGURO OBRIGATÓRIO DPVAT – IRRELEVÂNCIA – APLICABILIDADE DA SÚMULA 257 DO SUPERIOR TRIBUNAL DE JUSTIÇA – O PAGAMENTO DO PRÊMIO NÃO É REQUISITO PARA A CONCESSÃO DA INDENIZAÇÃO –  HONORÁRIOS ADVOCATÍCIOS – VALOR MANTIDO –  PREQUESTIONAMENTO – RECURSO PARCIALMENTE PROVIDO.
I- O termo inicial do prazo prescricional, na ação de indenização de seguro DPVAT, é a data em que o segurado teve ciência inequívoca do caráter permanente da sua invalidez, de acordo com à Súmula n. 278 do STJ.
II- De acordo com a Súmula 257, do STJ, pacificou-se o entendimento que a Seguradora não pode se eximir de pagar a indenização, ainda que ausente o pagamento do prêmio do seguro obrigatório. 
III- Os honorários advocatícios foram fixados de acordo com o art. 85, §8º do Código de Processo Civil/15, por equidade do juiz de piso, considerando o grau de zelo profissional, o lugar de prestação do serviço, a natureza, a importância da causa e o tempo exigido para o serviço.
IV- Todas  as questões trazidas à apreciação encontram-se suficientemente debatidas, sendo desnecessária a manifestação expressa dos dispositivos legais para a conclusão do julgamento."
28|730980.0|0804245-89.2016.8.12.0021|Apelação Cível / Seguro DPVAT|Des. Dorival Renato Pavan|Três Lagoas|4ª Câmara Cível|21/11/2017|27/11/2017|"E M E N T A – AÇÃO DE COBRANÇA – SEGURO OBRIGATÓRIO (DPVAT) – PROVA DO PAGAMENTO DO PRÊMIO DO SEGURO DPVAT – DESNECESSIDADE – SÚMULA 257 DO SUPERIOR TRIBUNAL DE JUSTIÇA –  RECURSO IMPROVIDO.
O fato de o proprietário do veículo envolvido no acidente, à época do ocorrido, estar inadimplente com relação ao seguro não ilide a responsabilidade da seguradora Líder pelo pagamento do valor correspondente ao grau de invalidez provado na vítima em razão de acidente automobilístico, sendo pacífico o entendimento de que a ausência de pagamento do seguro não inviabiliza o recebimento do valor correlato por parte do beneficiário. Farto precedente jurisprudencial do Superior Tribunal de Justiça.
A Súmula 257, do STJ, pacificou o entendimento que a Seguradora não pode se eximir de pagar a indenização, ainda que ausente o pagamento do prêmio do seguro.
Recurso improvido"
29|730118.0|0829075-82.2016.8.12.0001|Apelação Cível / Seguro DPVAT|Des. Marcos José de Brito Rodrigues|Campo Grande|2ª Câmara Cível|19/11/2017|23/11/2017|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DE COBRANÇA DE SEGURO DPVAT – RECURSO DA SEGURADORA – ALEGADA INADIMPLÊNCIA DO PRÊMIO QUE ACARRETA A IMPROCEDÊNCIA DO PEDIDO – TESE QUE CONFLITA COM O ENUNCIADO DA SÚMULA 257 DO STJ – LEGISLAÇÃO QUE NÃO ERIGE O PAGAMENTO DO PRÊMIO PELO PROPRIETÁRIO DO VEÍCULO COMO REQUISITO PARA A CONCESSÃO DO VALOR INDENIZATÓRIO – RECURSO CONHECIDO E DESPROVIDO.
Consoante enunciado n. 257, do STJ, a falta de pagamento do prêmio do seguro obrigatório de Danos Pessoais Causados por Veículos Automotores de Via Terrestres (DPVAT) não é motivo para a recusa do pagamento da indenização."
30|730154.0|0804536-18.2017.8.12.0001|Apelação Cível / Seguro DPVAT|Des. Sideni Soncini Pimentel|Campo Grande|5ª Câmara Cível|20/11/2017|23/11/2017|"E M E N T A – APELAÇÃO CÍVEL – SEGURADORA – AÇÃO COBRANÇA SEGURO DPVAT – NÃO PAGAMENTO DO SEGURO OBRIGATÓRIO – IRRELEVÂNCIA – APLICAÇÃO DA SÚMULA 257 STJ – JUROS DE MORA CONTADOS DESDE A CITAÇÃO – MAJORAÇÃO DOS HONORÁRIOS SUCUMBENCIAIS (ART. 85, § 11, DO CPC) RECURSO CONHECIDO E DESPROVIDO. 1. O pagamento da indenização do seguro DPVAT decorre da imposição estabelecida em lei, que tem a finalidade precípua de auxiliar as pessoas envolvidas em acidentes de trânsito por veículo identificado ou não com seguradora, independente da identificação e do pagamento do seguro, conforme Súmula 257 do STJ. O fato de a vítima ser o proprietário do veículo não inviabiliza o pagamento da indenização, consoante se infere dos precedentes deste Tribunal de Justiça. 2. Com relação à mora, aludida matéria já foi reiteradamente enfrentada pelos Tribunais, oportunidade em que a Corte Superior firmou posicionamento em recurso repetitivo, no sentido de que """"Os juros de mora na indenização do seguro DPVAT fluem a partir da citação"". 3. Diante da sucumbência parcial não há se falar em majoração dos honorários advocatícios (art. 85, § 11, do CPC). Sentença parcialmente reformada."
31|729796.0|0816998-41.2016.8.12.0001|Apelação Cível / Seguro DPVAT|Desª. Tânia Garcia de Freitas Borges|Campo Grande|1ª Câmara Cível|20/11/2017|22/11/2017|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DE COBRANÇA DE SEGURO DPVAT –  SEGURADORA RECORRENTE – INADIMPLÊNCIA DO PAGAMENTO DO PRÊMIO DO SEGURO OBRIGATÓRIO DPVAT – IRRELEVÂNCIA – APLICABILIDADE DA SÚMULA 257 DO SUPERIOR TRIBUNAL DE JUSTIÇA – O PAGAMENTO DO PRÊMIO NÃO É REQUISITO PARA A CONCESSÃO DA INDENIZAÇÃO –  HONORÁRIOS ADVOCATÍCIOS – VALOR MANTIDO – TERMO INICIAL DE INCIDÊNCIA DOS JUROS DE MORA – CITAÇÃO VÁLIDA – TAXA SELIC – INAPLICABILIDADE – PREQUESTIONAMENTO – RECURSO PARCIALMENTE PROVIDO.
I- De acordo com a Súmula 257, do STJ, pacificou-se o entendimento que a Seguradora não pode se eximir de pagar a indenização, ainda que ausente o pagamento do prêmio do seguro obrigatório. 
II-  Nas indenizações de seguro obrigatório aplicam-se juros de mora de 1% ao mês a partir da citação, não sendo possível a utilização da Taxa SELIC.
III- Os honorários advocatícios foram fixados de acordo com o art. 85, §8º do Código de Processo Civil/15, por equidade do juiz de piso, considerando o grau de zelo profissional, o lugar de prestação do serviço, a natureza, a importância da causa e o tempo exigido para o serviço.
IV- Todas  as questões trazidas à apreciação encontram-se suficientemente debatidas, sendo desnecessária a manifestação expressa dos dispositivos legais para a conclusão do julgamento."
32|733878.0|0809521-98.2015.8.12.0001|Apelação Cível / Seguro DPVAT|Des. Amaury da Silva Kuklinski|Campo Grande|4ª Câmara Cível|05/12/2017|07/12/2017|E M E N T A – APELAÇÃO CÍVEL – AÇÃO DE COBRANÇA – SEGURO OBRIGATÓRIO DPVAT – ACIDENTE AUTOMOBILÍSTICO –– AUSÊNCIA DE COBERTURA PELO NÃO PAGAMENTO DO PRÊMIO – AFASTADA –  ACRÉSCIMO DE 3% DOS HONORÁRIOS ADVOCATÍCIOS -  RECURSO CONHECIDO E DESPROVIDO.
